chr	start	end	strand	type	id	geneName	geneId	numberOfTranscripts	canonicalTranscriptLength	transcriptId	cdsLength	numerOfExons	exonRank	exonSpliceType
HG344_PATCH	6970607	6970782	+1	Exon	exon_HG344_PATCH_6970607_6970781	USP5	ENSG00000268462	7	2577	ENST00000601839	2522	14	7	SKIPPED
HG344_PATCH	6966888	6967588	+1	Intron	ENST00000601839_intron_1	USP5	ENSG00000268462	7	2577	ENST00000601839	2522	14		
HG344_PATCH	6967782	6968634	+1	Intron	ENST00000601839_intron_2	USP5	ENSG00000268462	7	2577	ENST00000601839	2522	14		
HG344_PATCH	6968706	6969315	+1	Intron	ENST00000601839_intron_3	USP5	ENSG00000268462	7	2577	ENST00000601839	2522	14		
HG344_PATCH	6969403	6969530	+1	Intron	ENST00000601839_intron_4	USP5	ENSG00000268462	7	2577	ENST00000601839	2522	14		
HG344_PATCH	6969656	6970117	+1	Intron	ENST00000601839_intron_5	USP5	ENSG00000268462	7	2577	ENST00000601839	2522	14		
HG344_PATCH	6970271	6970607	+1	Intron	ENST00000601839_intron_6	USP5	ENSG00000268462	7	2577	ENST00000601839	2522	14		
HG344_PATCH	6970782	6971634	+1	Intron	ENST00000601839_intron_7	USP5	ENSG00000268462	7	2577	ENST00000601839	2522	14		
HG344_PATCH	6971723	6972350	+1	Intron	ENST00000601839_intron_8	USP5	ENSG00000268462	7	2577	ENST00000601839	2522	14		
HG344_PATCH	6972473	6972994	+1	Intron	ENST00000601839_intron_9	USP5	ENSG00000268462	7	2577	ENST00000601839	2522	14		
HG344_PATCH	6973138	6973214	+1	Intron	ENST00000601839_intron_10	USP5	ENSG00000268462	7	2577	ENST00000601839	2522	14		
HG344_PATCH	6973360	6973886	+1	Intron	ENST00000601839_intron_11	USP5	ENSG00000268462	7	2577	ENST00000601839	2522	14		
HG344_PATCH	6974040	6974328	+1	Intron	ENST00000601839_intron_12	USP5	ENSG00000268462	7	2577	ENST00000601839	2522	14		
HG344_PATCH	6974413	6975148	+1	Intron	ENST00000601839_intron_13	USP5	ENSG00000268462	7	2577	ENST00000601839	2522	14		
HG344_PATCH	6969628	6973081	+1	Transcript	ENST00000595123	USP5	ENSG00000268462	7	2577	ENST00000595123	766	6		
HG344_PATCH	6971634	6971723	+1	Exon	exon_HG344_PATCH_6971634_6971722	USP5	ENSG00000268462	7	2577	ENST00000595123	766	6	4	SKIPPED
HG344_PATCH	6972309	6972542	+1	Exon	exon_HG344_PATCH_6972309_6972541	USP5	ENSG00000268462	7	2577	ENST00000595123	766	6	5	ALTTENATIVE_3SS
HG344_PATCH	6972994	6973081	+1	Exon	exon_HG344_PATCH_6972994_6973080	USP5	ENSG00000268462	7	2577	ENST00000595123	766	6	6	ALTTENATIVE_5SS
HG344_PATCH	6969628	6969656	+1	Exon	exon_HG344_PATCH_6969628_6969655	USP5	ENSG00000268462	7	2577	ENST00000595123	766	6	1	ALTTENATIVE_3SS
HG344_PATCH	6970117	6970271	+1	Exon	exon_HG344_PATCH_6970117_6970270	USP5	ENSG00000268462	7	2577	ENST00000595123	766	6	2	SKIPPED
HG344_PATCH	6970607	6970782	+1	Exon	exon_HG344_PATCH_6970607_6970781	USP5	ENSG00000268462	7	2577	ENST00000595123	766	6	3	SKIPPED
HG344_PATCH	6969656	6970117	+1	Intron	ENST00000595123_intron_1	USP5	ENSG00000268462	7	2577	ENST00000595123	766	6		
HG344_PATCH	6970271	6970607	+1	Intron	ENST00000595123_intron_2	USP5	ENSG00000268462	7	2577	ENST00000595123	766	6		
HG344_PATCH	6970782	6971634	+1	Intron	ENST00000595123_intron_3	USP5	ENSG00000268462	7	2577	ENST00000595123	766	6		
HG344_PATCH	6971723	6972309	+1	Intron	ENST00000595123_intron_4	USP5	ENSG00000268462	7	2577	ENST00000595123	766	6		
HG344_PATCH	6972542	6972994	+1	Intron	ENST00000595123_intron_5	USP5	ENSG00000268462	7	2577	ENST00000595123	766	6		
HG344_PATCH	6967991	6972991	+1	Downstream	ENST00000597918	USP5	ENSG00000268462	7	2577	ENST00000597918	534	3		
HG344_PATCH	6970255	6975255	+1	Downstream	ENST00000596774	USP5	ENSG00000268462	7	2577	ENST00000596774	411	5		
HG344_PATCH	6971283	6976283	+1	Upstream	ENST00000601074	TPI1	ENSG00000268548	9	861	ENST00000601074	861	7		
HG344_PATCH	6971693	6976693	+1	Upstream	ENST00000595390	TPI1	ENSG00000268548	9	861	ENST00000595390	750	7		
HG344_PATCH	6972264	6977264	+1	Upstream	ENST00000599583	TPI1	ENSG00000268548	9	861	ENST00000599583	737	7		
HG344_PATCH	6972278	6977278	+1	Upstream	ENST00000598287	TPI1	ENSG00000268548	9	861	ENST00000598287	504	7		
HG344_PATCH	6972305	6977305	+1	Upstream	ENST00000597066	TPI1	ENSG00000268548	9	861	ENST00000597066	839	6		
HG344_PATCH	6972361	6977361	+1	Upstream	ENST00000594265	TPI1	ENSG00000268548	9	861	ENST00000594265	374	4		
HG344_PATCH	6972633	6977633	+1	Upstream	ENST00000595602	TPI1	ENSG00000268548	9	861	ENST00000595602	820	4		
HG344_PATCH	6972986	6972992	+1	SpliceSiteRegion	ENST00000595281_intron_15	USP5	ENSG00000268462	7	2577	ENST00000595281	2577	20		
HG344_PATCH	6972986	6972992	+1	SpliceSiteRegion	ENST00000597018_intron_15	USP5	ENSG00000268462	7	2577	ENST00000597018	2508	20		
HG344_PATCH	6972986	6972992	+1	SpliceSiteRegion	ENST00000601227_intron_1	USP5	ENSG00000268462	7	2577	ENST00000601227	768	5		
HG344_PATCH	6972986	6972992	+1	SpliceSiteRegion	ENST00000601839_intron_9	USP5	ENSG00000268462	7	2577	ENST00000601839	2522	14		
HG344_PATCH	6960414	6965414	+1	Upstream	ENST00000595122	CDCA3	ENSG00000268136	12	807	ENST00000595122	549	5		
HG344_PATCH	6960417	6965417	+1	Upstream	ENST00000597632	CDCA3	ENSG00000268136	12	807	ENST00000597632	732	6		
HG344_PATCH	6960423	6965423	+1	Upstream	ENST00000599860	CDCA3	ENSG00000268136	12	807	ENST00000599860	807	5		
HG344_PATCH	6960427	6965427	+1	Upstream	ENST00000596310	CDCA3	ENSG00000268136	12	807	ENST00000596310	1490	4		
HG344_PATCH	6960434	6965434	+1	Upstream	ENST00000601025	CDCA3	ENSG00000268136	12	807	ENST00000601025	660	5		
HG344_PATCH	6960457	6965457	+1	Upstream	ENST00000593722	CDCA3	ENSG00000268136	12	807	ENST00000593722	619	4		
HG344_PATCH	6960457	6965457	+1	Upstream	ENST00000601080	CDCA3	ENSG00000268136	12	807	ENST00000601080	646	3		
HG344_PATCH	6961020	6966020	+1	Upstream	ENST00000597918	USP5	ENSG00000268462	7	2577	ENST00000597918	534	3		
HG344_PATCH	6961231	6966231	+1	Upstream	ENST00000598882	CDCA3	ENSG00000268136	12	807	ENST00000598882	807	6		
HG344_PATCH	6961565	6966565	+1	Upstream	ENST00000601839	USP5	ENSG00000268462	7	2577	ENST00000601839	2522	14		
HG344_PATCH	6964628	6969628	+1	Upstream	ENST00000595123	USP5	ENSG00000268462	7	2577	ENST00000595123	766	6		
HG344_PATCH	6965181	6965184	+1	SpliceSiteRegion	exon_HG344_PATCH_6965181_6965233	USP5	ENSG00000268462	7	2577	ENST00000596774	411	5	4	ALTTENATIVE_5SS
HG344_PATCH	6965181	6965184	+1	SpliceSiteRegion	exon_HG344_PATCH_6965181_6965314	USP5	ENSG00000268462	7	2577	ENST00000595281	2577	20	4	ALTTENATIVE_5SS
HG344_PATCH	6965181	6965184	+1	SpliceSiteRegion	exon_HG344_PATCH_6965181_6965314	USP5	ENSG00000268462	7	2577	ENST00000597018	2508	20	4	ALTTENATIVE_5SS
HG344_PATCH	6954968	6959968	+1	Downstream	ENST00000595598	GNB3	ENSG00000268195	9	1023	ENST00000595598	794	8		
HG344_PATCH	6956063	6961063	+1	Downstream	ENST00000599347	GNB3	ENSG00000268195	9	1023	ENST00000599347	1020	10		
HG344_PATCH	6956292	6961292	+1	Upstream	ENST00000595281	USP5	ENSG00000268462	7	2577	ENST00000595281	2577	20		
HG344_PATCH	6956312	6961312	+1	Upstream	ENST00000597018	USP5	ENSG00000268462	7	2577	ENST00000597018	2508	20		
HG344_PATCH	6956317	6961317	+1	Upstream	ENST00000596774	USP5	ENSG00000268462	7	2577	ENST00000596774	411	5		
HG344_PATCH	6956517	6961517	+1	Downstream	ENST00000601817	GNB3	ENSG00000268195	9	1023	ENST00000601817	997	2		
HG344_PATCH	6956558	6961558	+1	Downstream	ENST00000596438	GNB3	ENSG00000268195	9	1023	ENST00000596438	1023	11		
HG344_PATCH	6956558	6961558	+1	Downstream	ENST00000596988	GNB3	ENSG00000268195	9	1023	ENST00000596988	2869	9		
HG344_PATCH	6957532	6962532	+1	Upstream	ENST00000605048	CDCA3	ENSG00000268136	12	807	ENST00000605048	1995	3		
HG344_PATCH	6958037	6963037	+1	Upstream	ENST00000605873	CDCA3	ENSG00000268136	12	807	ENST00000605873	2917	2		
HG344_PATCH	6958950	6958956	-1	SpliceSiteRegion	ENST00000597632_intron_3	CDCA3	ENSG00000268136	12	807	ENST00000597632	732	6		
HG344_PATCH	6958360	6958363	-1	SpliceSiteRegion	exon_HG344_PATCH_6957973_6958362	CDCA3	ENSG00000268136	12	807	ENST00000598882	807	6	6	ALTTENATIVE_5SS
HG344_PATCH	6958360	6958363	-1	SpliceSiteRegion	exon_HG344_PATCH_6957980_6958362	CDCA3	ENSG00000268136	12	807	ENST00000597632	732	6	6	ALTTENATIVE_5SS
HG344_PATCH	6958360	6958363	-1	SpliceSiteRegion	exon_HG344_PATCH_6957993_6958362	CDCA3	ENSG00000268136	12	807	ENST00000596310	1490	4	4	ALTTENATIVE_5SS
HG344_PATCH	6958360	6958363	-1	SpliceSiteRegion	exon_HG344_PATCH_6957993_6958362	CDCA3	ENSG00000268136	12	807	ENST00000599860	807	5	5	ALTTENATIVE_5SS
HG344_PATCH	6958360	6958363	-1	SpliceSiteRegion	exon_HG344_PATCH_6957996_6958362	CDCA3	ENSG00000268136	12	807	ENST00000597449	624	2	2	ALTTENATIVE_5SS
HG344_PATCH	6958360	6958363	-1	SpliceSiteRegion	exon_HG344_PATCH_6958007_6958362	CDCA3	ENSG00000268136	12	807	ENST00000595122	549	5	5	ALTTENATIVE_5SS
HG344_PATCH	6958360	6958363	-1	SpliceSiteRegion	exon_HG344_PATCH_6958239_6958362	CDCA3	ENSG00000268136	12	807	ENST00000593722	619	4	4	ALTTENATIVE_5SS
HG344_PATCH	6958360	6958363	-1	SpliceSiteRegion	exon_HG344_PATCH_6958318_6958362	CDCA3	ENSG00000268136	12	807	ENST00000602106	454	4	4	ALTTENATIVE_5SS
HG344_PATCH	6955887	6955889	-1	SpliceSiteDonor	exon_HG344_PATCH_6955889_6956067	CDCA3	ENSG00000268136	12	807	ENST00000605048	1995	3	2	ALTTENATIVE_5SS
HG344_PATCH	6954967	6954969	+1	SpliceSiteDonor	exon_HG344_PATCH_6954531_6954966	GNB3	ENSG00000268195	9	1023	ENST00000601817	997	2	1	ALTTENATIVE_3SS
HG344_PATCH	6954967	6954969	+1	SpliceSiteDonor	exon_HG344_PATCH_6954750_6954966	GNB3	ENSG00000268195	9	1023	ENST00000596988	2869	9	8	ALTTENATIVE_3SS
HG344_PATCH	6954967	6954969	+1	SpliceSiteDonor	exon_HG344_PATCH_6954750_6954966	GNB3	ENSG00000268195	9	1023	ENST00000596438	1023	11	10	ALTTENATIVE_3SS
HG344_PATCH	6954967	6954969	+1	SpliceSiteDonor	exon_HG344_PATCH_6954750_6954966	GNB3	ENSG00000268195	9	1023	ENST00000599347	1020	10	9	ALTTENATIVE_3SS
HG344_PATCH	6954750	6954753	+1	SpliceSiteRegion	exon_HG344_PATCH_6954750_6954966	GNB3	ENSG00000268195	9	1023	ENST00000596988	2869	9	8	ALTTENATIVE_3SS
HG344_PATCH	6954750	6954753	+1	SpliceSiteRegion	exon_HG344_PATCH_6954750_6954966	GNB3	ENSG00000268195	9	1023	ENST00000596438	1023	11	10	ALTTENATIVE_3SS
HG344_PATCH	6954750	6954753	+1	SpliceSiteRegion	exon_HG344_PATCH_6954750_6954966	GNB3	ENSG00000268195	9	1023	ENST00000599347	1020	10	9	ALTTENATIVE_3SS
HG344_PATCH	6954750	6954753	+1	SpliceSiteRegion	exon_HG344_PATCH_6954750_6954967	GNB3	ENSG00000268195	9	1023	ENST00000595598	794	8	8	ALTTENATIVE_5SS
HG344_PATCH	6954748	6954750	+1	SpliceSiteAcceptor	exon_HG344_PATCH_6954750_6954966	GNB3	ENSG00000268195	9	1023	ENST00000596988	2869	9	8	ALTTENATIVE_3SS
HG344_PATCH	6954748	6954750	+1	SpliceSiteAcceptor	exon_HG344_PATCH_6954750_6954966	GNB3	ENSG00000268195	9	1023	ENST00000596438	1023	11	10	ALTTENATIVE_3SS
HG344_PATCH	6954748	6954750	+1	SpliceSiteAcceptor	exon_HG344_PATCH_6954750_6954966	GNB3	ENSG00000268195	9	1023	ENST00000599347	1020	10	9	ALTTENATIVE_3SS
HG344_PATCH	6954748	6954750	+1	SpliceSiteAcceptor	exon_HG344_PATCH_6954750_6954967	GNB3	ENSG00000268195	9	1023	ENST00000595598	794	8	8	ALTTENATIVE_5SS
HG344_PATCH	6954742	6954748	+1	SpliceSiteRegion	ENST00000596438_intron_9	GNB3	ENSG00000268195	9	1023	ENST00000596438	1023	11		
HG344_PATCH	6954742	6954748	+1	SpliceSiteRegion	ENST00000596988_intron_7	GNB3	ENSG00000268195	9	1023	ENST00000596988	2869	9		
HG344_PATCH	6954742	6954748	+1	SpliceSiteRegion	ENST00000599347_intron_8	GNB3	ENSG00000268195	9	1023	ENST00000599347	1020	10		
HG344_PATCH	6954964	6954967	+1	SpliceSiteRegion	exon_HG344_PATCH_6954531_6954966	GNB3	ENSG00000268195	9	1023	ENST00000601817	997	2	1	ALTTENATIVE_3SS
HG344_PATCH	6954964	6954967	+1	SpliceSiteRegion	exon_HG344_PATCH_6954750_6954966	GNB3	ENSG00000268195	9	1023	ENST00000596988	2869	9	8	ALTTENATIVE_3SS
HG344_PATCH	6954964	6954967	+1	SpliceSiteRegion	exon_HG344_PATCH_6954750_6954966	GNB3	ENSG00000268195	9	1023	ENST00000596438	1023	11	10	ALTTENATIVE_3SS
HG344_PATCH	6954964	6954967	+1	SpliceSiteRegion	exon_HG344_PATCH_6954750_6954966	GNB3	ENSG00000268195	9	1023	ENST00000599347	1020	10	9	ALTTENATIVE_3SS
HG344_PATCH	6955532	6955534	-1	SpliceSiteAcceptor	exon_HG344_PATCH_6954023_6955531	CDCA3	ENSG00000268136	12	807	ENST00000605048	1995	3	3	ALTTENATIVE_POLY_A
HG344_PATCH	6955529	6955532	-1	SpliceSiteRegion	exon_HG344_PATCH_6954023_6955531	CDCA3	ENSG00000268136	12	807	ENST00000605048	1995	3	3	ALTTENATIVE_POLY_A
HG344_PATCH	6954969	6954975	+1	SpliceSiteRegion	ENST00000596438_intron_10	GNB3	ENSG00000268195	9	1023	ENST00000596438	1023	11		
HG344_PATCH	6954969	6954975	+1	SpliceSiteRegion	ENST00000596988_intron_8	GNB3	ENSG00000268195	9	1023	ENST00000596988	2869	9		
HG344_PATCH	6954969	6954975	+1	SpliceSiteRegion	ENST00000599347_intron_9	GNB3	ENSG00000268195	9	1023	ENST00000599347	1020	10		
HG344_PATCH	6955881	6955887	-1	SpliceSiteRegion	ENST00000605048_intron_2	CDCA3	ENSG00000268136	12	807	ENST00000605048	1995	3		
HG344_PATCH	6956068	6956070	-1	SpliceSiteAcceptor	exon_HG344_PATCH_6953957_6956067	CDCA3	ENSG00000268136	12	807	ENST00000601025	660	5	5	ALTTENATIVE_5SS
HG344_PATCH	6956068	6956070	-1	SpliceSiteAcceptor	exon_HG344_PATCH_6953963_6956067	CDCA3	ENSG00000268136	12	807	ENST00000605873	2917	2	2	ALTTENATIVE_5SS
HG344_PATCH	6956068	6956070	-1	SpliceSiteAcceptor	exon_HG344_PATCH_6955889_6956067	CDCA3	ENSG00000268136	12	807	ENST00000605048	1995	3	2	ALTTENATIVE_5SS
HG344_PATCH	6955956	6955959	+1	SpliceSiteRegion	exon_HG344_PATCH_6955956_6956062	GNB3	ENSG00000268195	9	1023	ENST00000599347	1020	10	10	ALTTENATIVE_5SS
HG344_PATCH	6955956	6955959	+1	SpliceSiteRegion	exon_HG344_PATCH_6955956_6956516	GNB3	ENSG00000268195	9	1023	ENST00000601817	997	2	2	ALTTENATIVE_5SS
HG344_PATCH	6955956	6955959	+1	SpliceSiteRegion	exon_HG344_PATCH_6955956_6956557	GNB3	ENSG00000268195	9	1023	ENST00000596988	2869	9	9	ALTTENATIVE_5SS
HG344_PATCH	6955956	6955959	+1	SpliceSiteRegion	exon_HG344_PATCH_6955956_6956557	GNB3	ENSG00000268195	9	1023	ENST00000596438	1023	11	11	ALTTENATIVE_5SS
HG344_PATCH	6955954	6955956	+1	SpliceSiteAcceptor	exon_HG344_PATCH_6955956_6956062	GNB3	ENSG00000268195	9	1023	ENST00000599347	1020	10	10	ALTTENATIVE_5SS
HG344_PATCH	6955954	6955956	+1	SpliceSiteAcceptor	exon_HG344_PATCH_6955956_6956516	GNB3	ENSG00000268195	9	1023	ENST00000601817	997	2	2	ALTTENATIVE_5SS
HG344_PATCH	6955954	6955956	+1	SpliceSiteAcceptor	exon_HG344_PATCH_6955956_6956557	GNB3	ENSG00000268195	9	1023	ENST00000596988	2869	9	9	ALTTENATIVE_5SS
HG344_PATCH	6955954	6955956	+1	SpliceSiteAcceptor	exon_HG344_PATCH_6955956_6956557	GNB3	ENSG00000268195	9	1023	ENST00000596438	1023	11	11	ALTTENATIVE_5SS
HG344_PATCH	6955889	6955892	-1	SpliceSiteRegion	exon_HG344_PATCH_6955889_6956067	CDCA3	ENSG00000268136	12	807	ENST00000605048	1995	3	2	ALTTENATIVE_5SS
HG344_PATCH	6956065	6956068	-1	SpliceSiteRegion	exon_HG344_PATCH_6953957_6956067	CDCA3	ENSG00000268136	12	807	ENST00000601025	660	5	5	ALTTENATIVE_5SS
HG344_PATCH	6956065	6956068	-1	SpliceSiteRegion	exon_HG344_PATCH_6953963_6956067	CDCA3	ENSG00000268136	12	807	ENST00000605873	2917	2	2	ALTTENATIVE_5SS
HG344_PATCH	6956065	6956068	-1	SpliceSiteRegion	exon_HG344_PATCH_6955889_6956067	CDCA3	ENSG00000268136	12	807	ENST00000605048	1995	3	2	ALTTENATIVE_5SS
HG344_PATCH	6957223	6957225	-1	SpliceSiteDonor	exon_HG344_PATCH_6957225_6957531	CDCA3	ENSG00000268136	12	807	ENST00000605048	1995	3	1	ALTTENATIVE_3SS
HG344_PATCH	6957223	6957225	-1	SpliceSiteDonor	exon_HG344_PATCH_6957225_6958036	CDCA3	ENSG00000268136	12	807	ENST00000605873	2917	2	1	ALTTENATIVE_3SS
HG344_PATCH	6956070	6956076	-1	SpliceSiteRegion	ENST00000605048_intron_1	CDCA3	ENSG00000268136	12	807	ENST00000605048	1995	3		
HG344_PATCH	6957225	6957228	-1	SpliceSiteRegion	exon_HG344_PATCH_6957225_6957531	CDCA3	ENSG00000268136	12	807	ENST00000605048	1995	3	1	ALTTENATIVE_3SS
HG344_PATCH	6957225	6957228	-1	SpliceSiteRegion	exon_HG344_PATCH_6957225_6958036	CDCA3	ENSG00000268136	12	807	ENST00000605873	2917	2	1	ALTTENATIVE_3SS
HG344_PATCH	6958594	6958596	-1	SpliceSiteAcceptor	exon_HG344_PATCH_6958487_6958593	CDCA3	ENSG00000268136	12	807	ENST00000598882	807	6	5	ALTTENATIVE_3SS
HG344_PATCH	6958594	6958596	-1	SpliceSiteAcceptor	exon_HG344_PATCH_6958487_6958593	CDCA3	ENSG00000268136	12	807	ENST00000597632	732	6	5	ALTTENATIVE_3SS
HG344_PATCH	6958594	6958596	-1	SpliceSiteAcceptor	exon_HG344_PATCH_6958487_6958593	CDCA3	ENSG00000268136	12	807	ENST00000599860	807	5	4	ALTTENATIVE_3SS
HG344_PATCH	6958575	6958578	-1	SpliceSiteRegion	exon_HG344_PATCH_6958487_6958577	CDCA3	ENSG00000268136	12	807	ENST00000602106	454	4	3	ALTTENATIVE_3SS
HG344_PATCH	6958485	6958487	-1	SpliceSiteDonor	exon_HG344_PATCH_6958487_6958577	CDCA3	ENSG00000268136	12	807	ENST00000602106	454	4	3	ALTTENATIVE_3SS
HG344_PATCH	6958485	6958487	-1	SpliceSiteDonor	exon_HG344_PATCH_6958487_6958593	CDCA3	ENSG00000268136	12	807	ENST00000598882	807	6	5	ALTTENATIVE_3SS
HG344_PATCH	6958485	6958487	-1	SpliceSiteDonor	exon_HG344_PATCH_6958487_6958593	CDCA3	ENSG00000268136	12	807	ENST00000597632	732	6	5	ALTTENATIVE_3SS
HG344_PATCH	6958485	6958487	-1	SpliceSiteDonor	exon_HG344_PATCH_6958487_6958593	CDCA3	ENSG00000268136	12	807	ENST00000599860	807	5	4	ALTTENATIVE_3SS
HG344_PATCH	6958485	6958487	-1	SpliceSiteDonor	exon_HG344_PATCH_6958487_6959022	CDCA3	ENSG00000268136	12	807	ENST00000596310	1490	4	3	ALTTENATIVE_3SS
HG344_PATCH	6958479	6958485	-1	SpliceSiteRegion	ENST00000596310_intron_3	CDCA3	ENSG00000268136	12	807	ENST00000596310	1490	4		
HG344_PATCH	6958479	6958485	-1	SpliceSiteRegion	ENST00000597632_intron_5	CDCA3	ENSG00000268136	12	807	ENST00000597632	732	6		
HG344_PATCH	6958479	6958485	-1	SpliceSiteRegion	ENST00000598882_intron_5	CDCA3	ENSG00000268136	12	807	ENST00000598882	807	6		
HG344_PATCH	6958479	6958485	-1	SpliceSiteRegion	ENST00000599860_intron_4	CDCA3	ENSG00000268136	12	807	ENST00000599860	807	5		
HG344_PATCH	6958479	6958485	-1	SpliceSiteRegion	ENST00000602106_intron_3	CDCA3	ENSG00000268136	12	807	ENST00000602106	454	4		
HG344_PATCH	6958363	6958365	-1	SpliceSiteAcceptor	exon_HG344_PATCH_6957973_6958362	CDCA3	ENSG00000268136	12	807	ENST00000598882	807	6	6	ALTTENATIVE_5SS
HG344_PATCH	6958363	6958365	-1	SpliceSiteAcceptor	exon_HG344_PATCH_6957980_6958362	CDCA3	ENSG00000268136	12	807	ENST00000597632	732	6	6	ALTTENATIVE_5SS
HG344_PATCH	6958363	6958365	-1	SpliceSiteAcceptor	exon_HG344_PATCH_6957993_6958362	CDCA3	ENSG00000268136	12	807	ENST00000596310	1490	4	4	ALTTENATIVE_5SS
HG344_PATCH	6958363	6958365	-1	SpliceSiteAcceptor	exon_HG344_PATCH_6957993_6958362	CDCA3	ENSG00000268136	12	807	ENST00000599860	807	5	5	ALTTENATIVE_5SS
HG344_PATCH	6958363	6958365	-1	SpliceSiteAcceptor	exon_HG344_PATCH_6957996_6958362	CDCA3	ENSG00000268136	12	807	ENST00000597449	624	2	2	ALTTENATIVE_5SS
HG344_PATCH	6958363	6958365	-1	SpliceSiteAcceptor	exon_HG344_PATCH_6958007_6958362	CDCA3	ENSG00000268136	12	807	ENST00000595122	549	5	5	ALTTENATIVE_5SS
HG344_PATCH	6958363	6958365	-1	SpliceSiteAcceptor	exon_HG344_PATCH_6958239_6958362	CDCA3	ENSG00000268136	12	807	ENST00000593722	619	4	4	ALTTENATIVE_5SS
HG344_PATCH	6958363	6958365	-1	SpliceSiteAcceptor	exon_HG344_PATCH_6958318_6958362	CDCA3	ENSG00000268136	12	807	ENST00000602106	454	4	4	ALTTENATIVE_5SS
HG344_PATCH	6958487	6958490	-1	SpliceSiteRegion	exon_HG344_PATCH_6958487_6958577	CDCA3	ENSG00000268136	12	807	ENST00000602106	454	4	3	ALTTENATIVE_3SS
HG344_PATCH	6958487	6958490	-1	SpliceSiteRegion	exon_HG344_PATCH_6958487_6958593	CDCA3	ENSG00000268136	12	807	ENST00000598882	807	6	5	ALTTENATIVE_3SS
HG344_PATCH	6958487	6958490	-1	SpliceSiteRegion	exon_HG344_PATCH_6958487_6958593	CDCA3	ENSG00000268136	12	807	ENST00000597632	732	6	5	ALTTENATIVE_3SS
HG344_PATCH	6958487	6958490	-1	SpliceSiteRegion	exon_HG344_PATCH_6958487_6958593	CDCA3	ENSG00000268136	12	807	ENST00000599860	807	5	4	ALTTENATIVE_3SS
HG344_PATCH	6958487	6958490	-1	SpliceSiteRegion	exon_HG344_PATCH_6958487_6959022	CDCA3	ENSG00000268136	12	807	ENST00000596310	1490	4	3	ALTTENATIVE_3SS
HG344_PATCH	6958580	6958586	-1	SpliceSiteRegion	ENST00000602106_intron_2	CDCA3	ENSG00000268136	12	807	ENST00000602106	454	4		
HG344_PATCH	6958578	6958580	-1	SpliceSiteAcceptor	exon_HG344_PATCH_6958487_6958577	CDCA3	ENSG00000268136	12	807	ENST00000602106	454	4	3	ALTTENATIVE_3SS
HG344_PATCH	6958591	6958594	-1	SpliceSiteRegion	exon_HG344_PATCH_6958487_6958593	CDCA3	ENSG00000268136	12	807	ENST00000598882	807	6	5	ALTTENATIVE_3SS
HG344_PATCH	6958591	6958594	-1	SpliceSiteRegion	exon_HG344_PATCH_6958487_6958593	CDCA3	ENSG00000268136	12	807	ENST00000597632	732	6	5	ALTTENATIVE_3SS
HG344_PATCH	6958591	6958594	-1	SpliceSiteRegion	exon_HG344_PATCH_6958487_6958593	CDCA3	ENSG00000268136	12	807	ENST00000599860	807	5	4	ALTTENATIVE_3SS
HG344_PATCH	6958727	6958729	-1	SpliceSiteDonor	exon_HG344_PATCH_6958729_6958947	CDCA3	ENSG00000268136	12	807	ENST00000597632	732	6	4	ALTTENATIVE_3SS
HG344_PATCH	6958727	6958729	-1	SpliceSiteDonor	exon_HG344_PATCH_6958729_6959022	CDCA3	ENSG00000268136	12	807	ENST00000598882	807	6	4	ALTTENATIVE_3SS
HG344_PATCH	6958727	6958729	-1	SpliceSiteDonor	exon_HG344_PATCH_6958729_6959022	CDCA3	ENSG00000268136	12	807	ENST00000599860	807	5	3	ALTTENATIVE_3SS
HG344_PATCH	6958727	6958729	-1	SpliceSiteDonor	exon_HG344_PATCH_6958729_6959022	CDCA3	ENSG00000268136	12	807	ENST00000602106	454	4	2	ALTTENATIVE_3SS
HG344_PATCH	6958727	6958729	-1	SpliceSiteDonor	exon_HG344_PATCH_6958729_6959022	CDCA3	ENSG00000268136	12	807	ENST00000601025	660	5	4	ALTTENATIVE_3SS
HG344_PATCH	6958727	6958729	-1	SpliceSiteDonor	exon_HG344_PATCH_6958729_6959022	CDCA3	ENSG00000268136	12	807	ENST00000595122	549	5	4	ALTTENATIVE_3SS
HG344_PATCH	6958727	6958729	-1	SpliceSiteDonor	exon_HG344_PATCH_6958729_6959022	CDCA3	ENSG00000268136	12	807	ENST00000593722	619	4	3	ALTTENATIVE_3SS
HG344_PATCH	6958715	6958718	-1	SpliceSiteRegion	exon_HG344_PATCH_6958715_6958971	CDCA3	ENSG00000268136	12	807	ENST00000597449	624	2	1	ALTTENATIVE_PROMOMOTER
HG344_PATCH	6958713	6958715	-1	SpliceSiteDonor	exon_HG344_PATCH_6958715_6958971	CDCA3	ENSG00000268136	12	807	ENST00000597449	624	2	1	ALTTENATIVE_PROMOMOTER
HG344_PATCH	6958596	6958602	-1	SpliceSiteRegion	ENST00000597632_intron_4	CDCA3	ENSG00000268136	12	807	ENST00000597632	732	6		
HG344_PATCH	6958596	6958602	-1	SpliceSiteRegion	ENST00000598882_intron_4	CDCA3	ENSG00000268136	12	807	ENST00000598882	807	6		
HG344_PATCH	6958596	6958602	-1	SpliceSiteRegion	ENST00000599860_intron_3	CDCA3	ENSG00000268136	12	807	ENST00000599860	807	5		
